Date,Open,High,Low,Close,Adj Close,Volume,MA,Constraint_0,RSI,Constraint_1
2021-05-11,471.0299987792969,486.9100036621094,468.5,485.19000244140625,485.19000244140625,2293700.0,505.77500610351564,False,43.007043320264444,False
2021-05-12,477.19000244140625,480.989990234375,469.57000732421875,472.0899963378906,472.0899963378906,2399500.0,503.8480056762695,False,36.35905165595731,False
2021-05-13,478.010009765625,480.4599914550781,471.760009765625,474.1600036621094,474.1600036621094,1996500.0,501.393505859375,False,37.990210314194805,False
2021-05-14,481.6300048828125,488.3299865722656,478.69000244140625,486.55999755859375,486.55999755859375,1857100.0,499.4675048828125,False,46.788518778309054,False
2021-05-17,487.0299987792969,487.8699951171875,478.1099853515625,482.739990234375,482.739990234375,1581000.0,497.79600524902344,False,44.68508464011627,False
2021-05-18,484.6300048828125,488.32000732421875,480.4599914550781,480.6199951171875,480.6199951171875,1395100.0,496.11650390625,False,43.51587420542232,False
2021-05-19,473.0199890136719,480.8699951171875,472.0,480.4700012207031,480.4700012207031,2047500.0,494.5230026245117,False,43.42929048524625,False
2021-05-20,483.67999267578125,495.3599853515625,482.6099853515625,491.6700134277344,491.6700134277344,1991100.0,493.7420028686523,False,51.23211814209793,False
2021-05-21,494.19000244140625,496.2300109863281,487.1300048828125,488.07000732421875,488.07000732421875,1567800.0,492.35350189208987,False,48.89749685670391,False
2021-05-24,494.6400146484375,499.989990234375,492.010009765625,497.8299865722656,497.8299865722656,1846900.0,491.4600006103516,True,54.89815368231962,False
2021-05-25,499.0199890136719,505.6000061035156,498.8699951171875,505.0799865722656,505.0799865722656,2322500.0,490.8479995727539,True,58.77102404826932,False
2021-05-26,506.2699890136719,509.5,504.6300048828125,506.9800109863281,506.9800109863281,1695600.0,490.4230010986328,True,59.746569252777654,False
2021-05-27,505.0,505.0,497.45001220703125,498.2799987792969,498.2799987792969,2957300.0,489.5324996948242,True,53.503831411805734,False
2021-05-28,506.0799865722656,511.3699951171875,504.19000244140625,504.5799865722656,504.5799865722656,1924800.0,489.344499206543,True,57.00702511370605,False
2021-06-01,504.5400085449219,506.0,492.30999755859375,495.9100036621094,495.9100036621094,2189000.0,488.96699981689454,True,51.280840619020786,False
2021-06-02,495.17999267578125,501.82000732421875,493.0899963378906,495.7699890136719,495.7699890136719,1761300.0,489.2204986572266,True,51.1914125222843,False
2021-06-03,492.3999938964844,496.760009765625,487.3399963378906,493.1400146484375,493.1400146484375,1539100.0,489.5429992675781,True,49.44710735542238,False
2021-06-04,498.7300109863281,506.5,497.7200012207031,504.5,504.5,1644200.0,490.5875,True,56.36359021381344,False
2021-06-07,504.989990234375,509.7799987792969,502.0,509.4700012207031,509.4700012207031,1768500.0,491.62449951171874,True,59.00613049197518,False
2021-06-08,511.1499938964844,516.2899780273438,508.07000732421875,509.20001220703125,509.20001220703125,1747800.0,493.11549987792966,True,58.797821450999955,False
2021-06-09,513.989990234375,518.3200073242188,512.47998046875,514.6799926757812,514.6799926757812,1702400.0,494.5899993896484,True,61.7494788198743,False
2021-06-10,513.989990234375,536.4099731445312,513.010009765625,535.52001953125,535.52001953125,3152400.0,497.7615005493164,True,70.42621853000404,False
2021-06-11,529.75,541.8499755859375,529.75,541.260009765625,541.260009765625,2871300.0,501.1165008544922,True,72.29063668011204,False
2021-06-14,545.0399780273438,561.3599853515625,543.25,556.9500122070312,556.9500122070312,3522600.0,504.63600158691406,True,76.62802593681751,False
2021-06-15,554.989990234375,555.0,547.22998046875,548.4600219726562,548.4600219726562,2424800.0,507.9220031738281,True,70.22260531881058,False
2021-06-16,548.4600219726562,553.989990234375,535.719970703125,543.3300170898438,543.3300170898438,2842000.0,511.05750427246096,True,66.59993278945862,False
2021-06-17,539.989990234375,552.719970703125,538.75,551.3599853515625,551.3599853515625,3566400.0,514.6020034790039,True,69.2721120208999,False
2021-06-18,569.9600219726562,570.0,556.3900146484375,565.5900268554688,565.5900268554688,6762000.0,518.2980041503906,True,73.34232824414808,False
2021-06-21,565.989990234375,570.1900024414062,560.3499755859375,567.3499755859375,567.3499755859375,2625900.0,522.2620025634766,True,73.80448598107559,False
2021-06-22,568.510009765625,576.3099975585938,567.0,575.739990234375,575.739990234375,2370400.0,526.157502746582,True,75.94546478477875,False
2021-06-23,577.989990234375,579.7999877929688,570.7100219726562,574.22998046875,574.22998046875,1616700.0,529.6150024414062,True,74.76116077687217,False
2021-06-24,575.9000244140625,580.969970703125,574.9600219726562,578.260009765625,578.260009765625,1835000.0,533.1790023803711,True,75.84384615657977,False
2021-06-25,578.6400146484375,582.0,577.0599975585938,579.6599731445312,579.6599731445312,2133500.0,537.2480010986328,True,76.22538567824381,False
2021-06-28,582.7100219726562,589.4099731445312,581.0,588.7999877929688,588.7999877929688,1714000.0,541.459001159668,True,78.6017099992401,False
2021-06-29,586.780029296875,591.3400268554688,583.9000244140625,590.75,590.75,1204800.0,546.2010009765625,True,79.082090784723,False
2021-06-30,590.75,592.239990234375,585.0,585.6400146484375,585.6400146484375,1704200.0,550.6945022583008,True,74.37043159135071,False
2021-07-01,583.3300170898438,587.780029296875,581.3499755859375,584.72998046875,584.72998046875,1646100.0,555.2740005493164,True,73.53022830997138,False
2021-07-02,588.6699829101562,594.0800170898438,587.9600219726562,593.0700073242188,593.0700073242188,1744600.0,559.7025009155274,True,76.18556052094878,False
2021-07-06,595.8699951171875,600.6599731445312,592.47998046875,596.9000244140625,596.9000244140625,1657400.0,564.0740020751953,True,77.31119709811307,False
2021-07-07,600.0,607.6699829101562,597.4000244140625,605.77001953125,605.77001953125,2022500.0,568.9025024414062,True,79.70384580268106,False
2021-07-08,595.6400146484375,607.2999877929688,593.3300170898438,605.9500122070312,605.9500122070312,1846600.0,573.4660034179688,True,79.75051147749306,False
2021-07-09,601.4299926757812,605.9500122070312,597.4400024414062,604.5,604.5,2145200.0,576.9150024414063,True,78.19081164186086,False
2021-07-12,606.0,607.4199829101562,596.47998046875,600.2000122070312,600.2000122070312,1696200.0,579.8620025634766,True,73.59426402450342,False
2021-07-13,600.5599975585938,609.3300170898438,598.4199829101562,605.010009765625,605.010009765625,1435600.0,582.2650024414063,True,75.34057395227333,False
2021-07-14,608.1400146484375,611.2999877929688,604.010009765625,608.8300170898438,608.8300170898438,1376900.0,585.2835021972656,True,76.66069854866015,False
2021-07-15,608.4000244140625,609.9500122070312,602.6500244140625,606.1699829101562,606.1699829101562,1618100.0,588.4255004882813,True,73.7018806743933,False
2021-07-16,608.7100219726562,611.6199951171875,603.6599731445312,606.0999755859375,606.0999755859375,1249700.0,591.1625,True,73.62134465659875,False
2021-07-19,602.75,610.6900024414062,598.1400146484375,602.0499877929688,602.0499877929688,2046600.0,592.985498046875,True,68.9288120986185,False
2021-07-20,605.3900146484375,612.75,598.47998046875,608.719970703125,608.719970703125,1675700.0,595.0539978027343,True,72.08456923757782,False
2021-07-21,605.719970703125,612.5800170898438,603.3200073242188,612.260009765625,612.260009765625,1381000.0,596.8799987792969,True,73.61618999438679,False
2021-07-22,614.5800170898438,623.9500122070312,614.5800170898438,623.6799926757812,623.6799926757812,1477900.0,599.3524993896484,True,77.84011741841866,False
2021-07-23,625.760009765625,631.6400146484375,622.0,625.8699951171875,625.8699951171875,2030400.0,601.7329986572265,True,78.54934137394929,False
2021-07-26,624.1799926757812,625.8699951171875,619.72998046875,620.7999877929688,620.7999877929688,1389800.0,603.7899993896484,True,72.74481663965089,False
2021-07-27,621.0,623.9199829101562,610.6400146484375,618.280029296875,618.280029296875,1540300.0,605.2640014648438,True,69.97692884196371,False
2021-07-28,620.989990234375,626.0,617.5700073242188,620.9199829101562,620.9199829101562,1468100.0,606.7725006103516,True,71.21269153586387,False
2021-07-29,617.0399780273438,625.6699829101562,617.0399780273438,621.7000122070312,621.7000122070312,1068900.0,608.5755004882812,True,71.5848511155723,False
2021-07-30,619.030029296875,622.7999877929688,617.2899780273438,621.6300048828125,621.6300048828125,1403400.0,610.4205017089844,True,71.49551559117359,False
2021-08-02,625.8699951171875,627.5999755859375,612.9299926757812,618.75,618.75,1466800.0,611.7045013427735,True,67.74971244492102,False
2021-08-03,620.22998046875,624.7000122070312,614.0,621.280029296875,621.280029296875,1067300.0,612.9235015869141,True,69.27273743253659,False
2021-08-04,622.469970703125,627.0800170898438,617.6199951171875,625.6799926757812,625.6799926757812,1306800.0,613.9190002441406,True,71.76962126369258,False
2021-08-05,626.989990234375,632.469970703125,623.0,632.0800170898438,632.0800170898438,1158200.0,615.2255004882812,True,74.95728908198949,False
2021-08-06,629.27001953125,631.8400268554688,625.1699829101562,631.3800048828125,631.3800048828125,1127700.0,616.5695007324218,True,73.97341238927338,False
2021-08-09,634.97998046875,634.97998046875,626.9199829101562,629.219970703125,629.219970703125,1118900.0,618.0204986572265,True,70.88168954190361,False
2021-08-10,630.47998046875,633.2999877929688,620.5999755859375,621.739990234375,621.739990234375,1540100.0,618.8569976806641,True,61.323486260144676,False
2021-08-11,623.760009765625,627.4199829101562,621.6500244140625,626.030029296875,626.030029296875,1328300.0,619.7169982910157,True,64.29714175856111,False
2021-08-12,626.0,636.6400146484375,624.0399780273438,634.3499755859375,634.3499755859375,1163100.0,621.1259979248047,True,69.23701462153966,False
2021-08-13,634.489990234375,638.4299926757812,632.3499755859375,637.3099975585938,637.3099975585938,932800.0,622.6864990234375,True,70.78571411610987,False
2021-08-16,637.030029296875,638.02001953125,628.1900024414062,636.9400024414062,636.9400024414062,1105500.0,624.4309997558594,True,70.30924271433352,False
2021-08-17,636.5499877929688,637.0,630.219970703125,635.010009765625,635.010009765625,1346300.0,625.7455017089844,True,67.74753787216196,False
2021-08-18,632.7999877929688,637.1400146484375,626.0499877929688,626.77001953125,626.77001953125,1386500.0,626.4710021972656,True,58.02676592425236,False
2021-08-19,624.8800048828125,642.5499877929688,623.6300048828125,637.6599731445312,637.6599731445312,1693700.0,627.1700012207032,True,65.14478326906297,False
2021-08-20,639.8400268554688,652.0,634.530029296875,647.3400268554688,647.3400268554688,1434000.0,628.2435028076172,True,70.0128663790417,False
2021-08-23,645.8699951171875,658.5,645.52001953125,656.8599853515625,656.8599853515625,1652400.0,630.0465026855469,True,73.87702389221512,False
2021-08-24,659.1400146484375,660.0,653.4000244140625,657.239990234375,657.239990234375,866400.0,631.9945007324219,True,74.02093100334048,False
2021-08-25,658.6099853515625,661.0599975585938,651.6400146484375,656.7999877929688,656.7999877929688,1047900.0,633.7885009765625,True,73.51593068262741,False
2021-08-26,653.5900268554688,657.9099731445312,649.3499755859375,652.3900146484375,652.3900146484375,1619200.0,635.3230010986329,True,68.47365958203525,False
2021-08-27,652.52001953125,662.6099853515625,651.8599853515625,658.52001953125,658.52001953125,1142300.0,637.1675018310547,True,71.40915423867253,False
2021-08-30,659.780029296875,667.6699829101562,659.780029296875,665.989990234375,665.989990234375,1341500.0,639.5295013427734,True,74.52237192084377,False
2021-08-31,667.9000244140625,667.9000244140625,660.4600219726562,663.7000122070312,663.7000122070312,1877800.0,641.6505004882813,True,71.93637424343304,False
2021-09-01,664.510009765625,668.9600219726562,662.0,665.8900146484375,665.8900146484375,1261200.0,643.661001586914,True,72.90472563568594,False
2021-09-02,669.8200073242188,669.8499755859375,661.6699829101562,664.6400146484375,664.6400146484375,1402400.0,645.2890014648438,True,71.39053711995942,False
2021-09-03,664.4299926757812,673.8800048828125,664.2999877929688,666.5900268554688,666.5900268554688,1640300.0,647.0495025634766,True,72.35514452658673,False
2021-09-07,667.3499755859375,668.8699951171875,656.5499877929688,661.3900146484375,661.3900146484375,1382300.0,648.6580047607422,True,65.9677428369011,False
2021-09-08,660.1500244140625,664.0800170898438,657.0999755859375,663.219970703125,663.219970703125,1367700.0,650.7320037841797,True,67.06947112344784,False
2021-09-09,664.8400268554688,667.4600219726562,659.9299926757812,661.6799926757812,661.6799926757812,1110200.0,652.514501953125,True,65.15781913614614,False
2021-09-10,666.1799926757812,668.8699951171875,658.2000122070312,658.9400024414062,658.9400024414062,1204200.0,653.7440032958984,True,61.78357752326578,False
2021-09-13,663.0399780273438,663.5999755859375,640.239990234375,645.1500244140625,645.1500244140625,2242500.0,654.1360046386719,False,48.242853964033166,False
2021-09-14,646.0,649.5800170898438,642.4600219726562,645.010009765625,645.010009765625,2150200.0,654.5395050048828,False,48.12752008813678,False
2021-09-15,652.3200073242188,663.3099975585938,650.97998046875,661.0800170898438,661.0800170898438,2009300.0,655.8430053710938,True,59.959357992522904,False
2021-09-16,657.530029296875,666.469970703125,654.7100219726562,665.1099853515625,665.1099853515625,2046100.0,657.7600036621094,True,62.282764936320895,False
2021-09-17,663.2100219726562,665.0,652.0399780273438,654.47998046875,654.47998046875,3553200.0,658.6010040283203,False,53.46932457044009,False
2021-09-20,646.0399780273438,653.9299926757812,633.0499877929688,641.2899780273438,641.2899780273438,2637400.0,658.2985015869141,False,44.96650744337174,False
2021-09-21,646.8800048828125,650.9500122070312,640.2999877929688,645.8900146484375,645.8900146484375,2449300.0,657.7500030517579,False,48.06815865528899,False
2021-09-22,624.7899780273438,628.9400024414062,615.0599975585938,626.0800170898438,626.0800170898438,5689600.0,656.1920043945313,False,38.10757089589166,False
2021-09-23,632.2899780273438,633.8200073242188,627.02001953125,630.8400268554688,630.8400268554688,2985500.0,654.8940063476563,False,41.25741210649447,False
2021-09-24,628.0,629.030029296875,618.219970703125,622.7100219726562,622.7100219726562,2809000.0,653.4100067138672,False,37.72591718523866,False
2021-09-27,615.7999877929688,616.6599731445312,602.72998046875,603.6500244140625,603.6500244140625,4152200.0,650.6665069580079,False,31.02181628451902,True
2021-09-28,596.3099975585938,596.3099975585938,578.3300170898438,578.77001953125,578.77001953125,5108900.0,646.3055084228515,False,24.82118907459045,True
2021-09-29,585.4500122070312,586.5499877929688,576.0700073242188,577.7000122070312,577.7000122070312,2726800.0,642.0055084228516,False,24.593516871512406,True
2021-09-30,580.6400146484375,586.1900024414062,573.239990234375,575.719970703125,575.719970703125,2743600.0,637.4970062255859,False,24.152034492610042,True
2021-10-01,577.52001953125,581.469970703125,568.6099853515625,577.469970703125,577.469970703125,2915300.0,633.1385040283203,False,25.426204628687984,True
2021-10-04,574.5900268554688,576.7999877929688,552.1400146484375,558.489990234375,558.489990234375,3977000.0,627.7335021972656,False,21.255598157689846,True
2021-10-05,563.9099731445312,570.2899780273438,559.2100219726562,566.7000122070312,566.7000122070312,2337800.0,622.9990020751953,False,26.845353892892405,True
2021-10-06,561.239990234375,572.1599731445312,560.2100219726562,570.3099975585938,570.3099975585938,2043200.0,618.3535034179688,False,29.22439812526082,True
2021-10-07,578.4600219726562,586.1500244140625,576.1900024414062,578.9600219726562,578.9600219726562,2648500.0,614.2175048828125,False,34.70393890940761,True
2021-10-08,581.2999877929688,583.6099853515625,575.52001953125,576.8599853515625,576.8599853515625,2050700.0,610.1135040283203,False,34.01539703846524,True
2021-10-11,574.5,582.280029296875,571.5,573.0700073242188,573.0700073242188,1410600.0,606.5095031738281,False,32.75243671100095,True
2021-10-12,579.1599731445312,584.219970703125,574.4199829101562,580.6900024414062,580.6900024414062,1740200.0,603.2935028076172,False,37.75637266165409,False
2021-10-13,585.260009765625,593.5399780273438,582.6599731445312,591.1199951171875,591.1199951171875,2142300.0,599.7955017089844,False,43.908767084083145,False
2021-10-14,600.0,609.4400024414062,596.969970703125,607.510009765625,607.510009765625,2500900.0,596.9155029296875,True,51.94682903415135,False
2021-10-15,611.6900024414062,612.25,607.5499877929688,610.0900268554688,610.0900268554688,1960100.0,594.6960052490234,True,53.08650675775281,False
2021-10-18,610.6500244140625,623.469970703125,607.5700073242188,622.8300170898438,622.8300170898438,1905100.0,593.7730072021484,True,58.34066917278455,False
2021-10-19,625.260009765625,639.3900146484375,625.260009765625,636.0700073242188,636.0700073242188,2470000.0,593.2820068359375,True,62.98085485683013,False
2021-10-20,639.280029296875,641.2899780273438,630.1699829101562,632.3699951171875,632.3699951171875,1497200.0,593.5965057373047,True,60.93811864497282,False
2021-10-21,632.0,639.1699829101562,629.0,638.6599731445312,638.6599731445312,1586600.0,593.9875030517578,True,63.127574048442504,False
2021-10-22,640.4299926757812,644.4299926757812,634.4500122070312,643.5800170898438,643.5800170898438,1786500.0,595.0310028076171,True,64.79004093637198,False
2021-10-25,644.469970703125,649.6199951171875,639.0700073242188,646.969970703125,646.969970703125,1629400.0,597.1970001220703,True,65.92985682752803,False
2021-10-26,650.9099731445312,659.1900024414062,642.0999755859375,642.5,642.5,2154000.0,600.3834991455078,True,63.03232561502748,False
2021-10-27,644.47998046875,648.8099975585938,639.8099975585938,640.0800170898438,640.0800170898438,1629900.0,603.5024993896484,True,61.45756817965886,False
2021-10-28,638.0,642.489990234375,633.27001953125,639.280029296875,639.280029296875,2085000.0,606.6805023193359,True,60.91577212957262,False
2021-10-29,637.77001953125,651.3099975585938,637.0,650.3599853515625,650.3599853515625,1927700.0,610.3250030517578,True,65.45780021891333,False
2021-11-01,651.0499877929688,654.0,634.780029296875,640.2000122070312,640.2000122070312,2215800.0,614.4105041503906,True,58.71922891185658,False
2021-11-02,641.1199951171875,647.739990234375,639.22998046875,640.4000244140625,640.4000244140625,1770000.0,618.0955047607422,True,58.80912815426865,False
2021-11-03,645.52001953125,656.5,640.0,655.1799926757812,655.1799926757812,1970700.0,622.3390045166016,True,64.89328148963745,False
2021-11-04,659.4400024414062,676.0800170898438,657.75,674.0800170898438,674.0800170898438,2480600.0,627.095004272461,True,70.82730502718573,False
2021-11-05,676.739990234375,677.760009765625,661.1099853515625,662.719970703125,662.719970703125,2517600.0,631.3880035400391,True,63.8422528523669,False
2021-11-08,666.5599975585938,668.25,661.4000244140625,666.02001953125,666.02001953125,1497200.0,636.0355041503906,True,64.92443062911715,False
2021-11-09,667.6900024414062,669.6599731445312,663.0,667.9199829101562,667.9199829101562,1128000.0,640.3970031738281,True,65.56346792420118,False
2021-11-10,663.2000122070312,665.8099975585938,645.8599853515625,647.5,647.5,2038200.0,643.2160034179688,True,54.14572031810223,False
2021-11-11,649.6099853515625,652.5700073242188,642.0999755859375,643.1699829101562,643.1699829101562,1271100.0,644.9990020751953,False,52.07479237555224,False
2021-11-12,649.010009765625,658.469970703125,647.1599731445312,657.5999755859375,657.5999755859375,1286500.0,647.3744995117188,True,57.859269356199874,False
2021-11-15,658.3699951171875,663.6699829101562,655.1900024414062,659.72998046875,659.72998046875,1077600.0,649.2194976806641,True,58.65258788640611,False
2021-11-16,659.1400146484375,673.739990234375,658.989990234375,671.030029296875,671.030029296875,1422000.0,650.9674987792969,True,62.667842011158456,False
2021-11-17,671.760009765625,672.739990234375,662.8400268554688,670.6699829101562,670.6699829101562,1221900.0,652.8824981689453,True,62.4597154418025,False
2021-11-18,670.6199951171875,676.5499877929688,665.0800170898438,670.9600219726562,670.9600219726562,1493800.0,654.4975006103516,True,62.56756381481785,False
2021-11-19,681.260009765625,699.5,678.9099731445312,688.3699951171875,688.3699951171875,3090900.0,656.7369995117188,True,68.43044154508074,False
2021-11-22,696.280029296875,699.5399780273438,672.6599731445312,673.5700073242188,673.5700073242188,2284700.0,658.0670013427734,True,59.848873266762155,False
2021-11-23,662.7000122070312,667.5700073242188,648.6099853515625,665.1599731445312,665.1599731445312,2502800.0,659.2,True,55.583251394178276,False
2021-11-24,655.8300170898438,668.8699951171875,647.1400146484375,668.3200073242188,668.3200073242188,2426800.0,660.6119995117188,True,56.82834994223198,False
2021-11-26,670.25,684.0,659.6799926757812,662.0999755859375,662.0999755859375,2204000.0,661.7529968261719,True,53.64093360325755,False
2021-11-29,668.0,691.3599853515625,665.77001953125,687.489990234375,687.489990234375,2728800.0,663.6094970703125,True,62.81050546016905,False
2021-11-30,687.219970703125,694.8900146484375,667.8300170898438,669.8499755859375,669.8499755859375,4703600.0,665.0919952392578,True,54.71341692246095,False
2021-12-01,676.0,678.780029296875,656.280029296875,657.4099731445312,657.4099731445312,2831800.0,665.9424926757813,False,49.83440289973499,False
2021-12-02,655.9500122070312,674.8499755859375,653.6199951171875,671.8800048828125,671.8800048828125,2675400.0,666.7774932861328,True,54.87507474802064,False
2021-12-03,658.0999755859375,662.0900268554688,604.2999877929688,616.530029296875,616.530029296875,6741800.0,663.8999938964844,False,38.81062878839462,False
2021-12-06,617.469970703125,625.9000244140625,605.72998046875,622.0399780273438,622.0399780273438,3170000.0,661.8659942626953,False,40.67254923943879,False
2021-12-07,644.1900024414062,655.219970703125,640.0499877929688,649.9600219726562,649.9600219726562,3943500.0,661.0629943847656,False,49.12099740653069,False
2021-12-08,647.2999877929688,654.6500244140625,641.6099853515625,653.0999755859375,653.0999755859375,2416200.0,660.3219940185547,False,49.98362878976906,False
2021-12-09,650.9199829101562,655.719970703125,630.8800048828125,632.5700073242188,632.5700073242188,2550700.0,659.5754943847656,False,44.65290574461284,False
2021-12-10,638.1300048828125,654.969970703125,635.0999755859375,654.4500122070312,654.4500122070312,2873000.0,660.1394958496094,False,50.688875604330306,False
2021-12-13,652.77001953125,675.2100219726562,650.97998046875,658.2999877929688,658.2999877929688,3829400.0,660.1744964599609,False,51.68728559959276,False
2021-12-14,635.3599853515625,636.0,599.0999755859375,614.8599853515625,614.8599853515625,5934200.0,657.9309967041015,False,41.481715461768054,False
2021-12-15,615.9600219726562,631.25,604.6199951171875,630.3300170898438,630.3300170898438,4288800.0,655.89599609375,False,45.60107686940185,False
2021-12-16,578.4000244140625,591.5800170898438,556.1500244140625,566.0900268554688,566.0900268554688,10961200.0,650.6669982910156,False,34.68285156855889,True
2021-12-17,566.0900268554688,566.989990234375,545.1400146484375,556.6400146484375,556.6400146484375,7999200.0,644.9509979248047,False,33.415389228481445,True
2021-12-20,545.6099853515625,557.27001953125,543.5,549.77001953125,549.77001953125,3441100.0,638.0209991455079,False,32.485942547393975,True
2021-12-21,550.9099731445312,559.8900146484375,538.0499877929688,557.52001953125,557.52001953125,4104700.0,632.2184997558594,False,34.69277393191767,True
2021-12-22,560.2999877929688,564.9199829101562,552.239990234375,563.97998046875,563.97998046875,4526200.0,627.1595001220703,False,36.55438697640821,False
2021-12-23,568.9600219726562,572.5700073242188,566.1599731445312,569.6199951171875,569.6199951171875,2147700.0,622.2244995117187,False,38.21045509289528,False
2021-12-27,575.0399780273438,580.8800048828125,572.0900268554688,577.6799926757812,577.6799926757812,1980100.0,618.0035003662109,False,40.59676083725281,False
2021-12-28,582.8400268554688,582.8800048828125,568.3499755859375,569.3599853515625,569.3599853515625,2107800.0,612.0970001220703,False,38.92559395743691,False
2021-12-29,573.3300170898438,576.9600219726562,562.780029296875,569.2899780273438,569.2899780273438,2484200.0,607.0690002441406,False,38.911079320814125,False
2021-12-30,570.5700073242188,578.989990234375,566.0399780273438,570.530029296875,570.530029296875,1564600.0,602.7250030517578,False,39.34253483427042,False
2021-12-31,570.0,570.1699829101562,565.0700073242188,567.0599975585938,567.0599975585938,1581400.0,597.4840026855469,False,38.522621602933725,False
2022-01-03,566.6500244140625,575.0,553.27001953125,564.3699951171875,564.3699951171875,2862700.0,594.8760009765625,False,37.863850942007346,False
2022-01-04,563.9000244140625,564.2999877929688,541.3099975585938,554.0,554.0,4344800.0,591.4740020751954,False,35.3538942175862,True
2022-01-05,535.0,538.75,514.0,514.4299926757812,514.4299926757812,7394800.0,584.6975006103515,False,27.785113964334997,True
2022-01-06,510.0,526.3099975585938,508.20001220703125,514.1199951171875,514.1199951171875,3913600.0,577.748501586914,False,27.735019016060278,True
2022-01-07,513.6599731445312,520.4199829101562,504.0,510.70001220703125,510.70001220703125,3605400.0,571.6550018310547,False,27.153376771701417,True
2022-01-10,500.0,526.5800170898438,497.010009765625,525.8300170898438,525.8300170898438,5429700.0,565.2240020751954,False,33.7706321978895,True
2022-01-11,525.5499877929688,535.1799926757812,520.97998046875,529.8900146484375,529.8900146484375,3422200.0,558.8035034179687,False,35.46472435043388,True
2022-01-12,533.0900268554688,541.5900268554688,529.280029296875,532.3699951171875,532.3699951171875,2901800.0,554.67900390625,False,36.532657110781784,False
2022-01-13,532.219970703125,535.27001953125,516.3200073242188,516.9000244140625,516.9000244140625,3406500.0,549.0075042724609,False,32.877762126173465,True
2022-01-14,514.489990234375,522.5700073242188,511.2699890136719,520.5999755859375,520.5999755859375,2659800.0,546.7330017089844,False,34.56393463648347,True
2022-01-18,510.3900146484375,519.3900146484375,504.9800109863281,513.3400268554688,513.3400268554688,3461000.0,544.568002319336,False,32.821653335260876,True
2022-01-19,516.47998046875,528.9199829101562,515.2999877929688,516.5800170898438,516.5800170898438,2985900.0,542.9085021972656,False,34.410650974077186,True
2022-01-20,522.3800048828125,532.030029296875,509.6400146484375,510.8500061035156,510.8500061035156,3208100.0,540.5750015258789,False,32.92729157779917,True
2022-01-21,508.5,513.8599853515625,499.2699890136719,499.9100036621094,499.9100036621094,4276100.0,537.3715026855468,False,30.246430693939573,True
2022-01-24,491.07000732421875,520.4299926757812,483.30999755859375,519.6599731445312,519.6599731445312,7538000.0,534.873501586914,False,39.778809618518856,False
2022-01-25,505.510009765625,514.260009765625,500.010009765625,502.7200012207031,502.7200012207031,4051500.0,531.1255020141601,False,35.320295635544156,True
2022-01-26,514.0,520.489990234375,494.2200012207031,500.80999755859375,500.80999755859375,4449500.0,527.6980026245117,False,34.84605564508027,True
2022-01-27,508.94000244140625,513.22998046875,485.6199951171875,493.04998779296875,493.04998779296875,5865400.0,523.886003112793,False,32.91253872230459,True
2022-01-28,494.0899963378906,519.0,480.6199951171875,518.1599731445312,518.1599731445312,4339000.0,521.2675003051758,False,43.782641745081726,False
2022-01-31,518.97998046875,534.9400024414062,514.3900146484375,534.2999877929688,534.2999877929688,3995100.0,519.6294998168945,True,49.452053129612224,False
2022-02-01,536.0,538.77001953125,527.719970703125,535.97998046875,535.97998046875,2307400.0,518.2099990844727,True,50.01709055886795,False
2022-02-02,536.25,540.4600219726562,529.3200073242188,533.0900268554688,533.0900268554688,2494100.0,517.1645004272461,True,49.00234140988342,False
2022-02-03,522.8699951171875,525.1799926757812,508.75,510.8299865722656,510.8299865722656,3058700.0,516.9845001220704,False,41.943621449024164,False
2022-02-04,503.7699890136719,519.969970703125,503.7699890136719,513.5399780273438,513.5399780273438,2583700.0,516.9554992675781,False,43.01974021428481,False
2022-02-07,516.0,516.0,500.95001220703125,507.1000061035156,507.1000061035156,3120500.0,516.7754989624024,False,41.07146119960406,False
2022-02-08,501.6300048828125,513.510009765625,501.07000732421875,511.30999755859375,511.30999755859375,3205500.0,516.0494979858398,False,42.89225312530046,False
2022-02-09,520.3499755859375,522.47998046875,515.0599975585938,521.75,521.75,2542200.0,515.642497253418,True,47.24536045926993,False
2022-02-10,508.0799865722656,514.47998046875,492.2799987792969,495.0199890136719,495.0199890136719,4735800.0,513.7749969482422,False,39.04000445102958,False
2022-02-11,497.9200134277344,499.92999267578125,472.8999938964844,473.9700012207031,473.9700012207031,5027000.0,511.62849578857424,False,34.02799363840849,True
2022-02-14,473.20001220703125,478.57000732421875,469.2099914550781,474.010009765625,474.010009765625,3372100.0,509.2989974975586,False,34.04532502529162,True
2022-02-15,482.5299987792969,482.5299987792969,472.3900146484375,479.5,479.5,3743100.0,507.6069961547852,False,36.51012453315036,False
2022-02-16,476.489990234375,480.2099914550781,467.2699890136719,477.70001220703125,477.70001220703125,3750500.0,505.66299591064455,False,36.03463732170725,False
2022-02-17,473.1400146484375,476.45001220703125,456.04998779296875,457.7099914550781,457.7099914550781,4021100.0,503.00599517822263,False,31.17832436900987,True
2022-02-18,458.69000244140625,459.29998779296875,441.7699890136719,442.55999755859375,442.55999755859375,5194200.0,500.13849487304685,False,28.08872329936824,True
2022-02-22,440.3500061035156,451.0899963378906,435.04998779296875,438.3999938964844,438.3999938964844,4287600.0,496.0754959106445,False,27.28906539171733,True
